solver,nprocs,topology,nx_global,ny_global,nx_local,ny_local,iteration,halo_walltime_seconds
manual_halo,16,4x4,32770,8194,8194,2050,35,0.000555439
manual_halo,16,4x4,32770,8194,8194,2050,36,0.000539184
manual_halo,16,4x4,32770,8194,8194,2050,37,0.000573742
manual_halo,16,4x4,32770,8194,8194,2050,38,0.000548943
manual_halo,16,4x4,32770,8194,8194,2050,39,0.000544527
manual_halo,16,4x4,32770,8194,8194,2050,40,0.000539407
manual_halo,16,4x4,32770,8194,8194,2050,41,0.000537456
manual_halo,16,4x4,32770,8194,8194,2050,42,0.000533808
manual_halo,16,4x4,32770,8194,8194,2050,43,0.000551215
manual_halo,16,4x4,32770,8194,8194,2050,44,0.000591278
manual_halo,16,4x4,32770,8194,8194,2050,45,0.000559631
manual_halo,16,4x4,32770,8194,8194,2050,46,0.000570927
manual_halo,16,4x4,32770,8194,8194,2050,47,0.000562063
manual_halo,16,4x4,32770,8194,8194,2050,48,0.000549296
manual_halo,16,4x4,32770,8194,8194,2050,49,0.000536335
manual_halo,16,4x4,32770,8194,8194,2050,50,0.000549167
manual_halo,16,4x4,32770,8194,8194,2050,51,0.000551631
manual_halo,16,4x4,32770,8194,8194,2050,52,1.520593636
manual_halo,16,4x4,32770,8194,8194,2050,53,0.000548816
manual_halo,16,4x4,32770,8194,8194,2050,54,0.000557743
manual_halo,16,4x4,32770,8194,8194,2050,55,0.000541488
manual_halo,16,4x4,32770,8194,8194,2050,56,0.000554319
manual_halo,16,4x4,32770,8194,8194,2050,57,0.000558863
manual_halo,16,4x4,32770,8194,8194,2050,58,0.000559824
manual_halo,16,4x4,32770,8194,8194,2050,59,0.000545743
manual_halo,16,4x4,32770,8194,8194,2050,60,0.000588718
manual_halo,16,4x4,32770,8194,8194,2050,61,0.000547951
manual_halo,16,4x4,32770,8194,8194,2050,62,0.000554287
manual_halo,16,4x4,32770,8194,8194,2050,63,0.000547024
manual_halo,16,4x4,32770,8194,8194,2050,64,0.000543600
manual_halo,16,4x4,32770,8194,8194,2050,65,0.000556240
manual_halo,16,4x4,32770,8194,8194,2050,66,0.000547504
manual_halo,16,4x4,32770,8194,8194,2050,67,0.000544368
manual_halo,16,4x4,32770,8194,8194,2050,68,0.000557999
manual_halo,16,4x4,32770,8194,8194,2050,69,0.000525840
manual_halo,16,4x4,32770,8194,8194,2050,70,0.000547759
manual_halo,16,4x4,32770,8194,8194,2050,71,0.000545807
manual_halo,16,4x4,32770,8194,8194,2050,72,0.000552111
manual_halo,16,4x4,32770,8194,8194,2050,73,0.000549071
manual_halo,16,4x4,32770,8194,8194,2050,74,0.000542256
manual_halo,16,4x4,32770,8194,8194,2050,75,0.000582702
manual_halo,16,4x4,32770,8194,8194,2050,76,0.000531440
manual_halo,16,4x4,32770,8194,8194,2050,77,0.000528208
manual_halo,16,4x4,32770,8194,8194,2050,78,0.000545488
manual_halo,16,4x4,32770,8194,8194,2050,79,0.000556271
manual_halo,16,4x4,32770,8194,8194,2050,80,0.000526256
manual_halo,16,4x4,32770,8194,8194,2050,81,0.000534224
manual_halo,16,4x4,32770,8194,8194,2050,82,0.000540911
manual_halo,16,4x4,32770,8194,8194,2050,83,0.000571630
manual_halo,16,4x4,32770,8194,8194,2050,84,0.000556624
manual_halo,16,4x4,32770,8194,8194,2050,85,0.000554447
manual_halo,16,4x4,32770,8194,8194,2050,86,0.000554959
manual_halo,16,4x4,32770,8194,8194,2050,87,0.000542640
manual_halo,16,4x4,32770,8194,8194,2050,88,0.000554288
manual_halo,16,4x4,32770,8194,8194,2050,89,0.000545647
manual_halo,16,4x4,32770,8194,8194,2050,90,0.000550672
manual_halo,16,4x4,32770,8194,8194,2050,91,0.000537264
manual_halo,16,4x4,32770,8194,8194,2050,92,0.000535632
manual_halo,16,4x4,32770,8194,8194,2050,93,0.000541999
manual_halo,16,4x4,32770,8194,8194,2050,94,0.000557583
manual_halo,16,4x4,32770,8194,8194,2050,95,0.000531985
manual_halo,16,4x4,32770,8194,8194,2050,96,0.000538672
manual_halo,16,4x4,32770,8194,8194,2050,97,0.000538256
manual_halo,16,4x4,32770,8194,8194,2050,98,0.000541967
manual_halo,16,4x4,32770,8194,8194,2050,99,0.000549520
manual_halo,16,4x4,32770,8194,8194,2050,100,0.000551983
manual_halo,16,4x4,32770,8194,8194,2050,101,0.000544847
manual_halo,16,4x4,32770,8194,8194,2050,102,0.000547727
manual_halo,16,4x4,32770,8194,8194,2050,103,0.000553295
manual_halo,16,4x4,32770,8194,8194,2050,104,0.000575374
manual_halo,16,4x4,32770,8194,8194,2050,105,0.000539632
manual_halo,16,4x4,32770,8194,8194,2050,106,0.000534736
manual_halo,16,4x4,32770,8194,8194,2050,107,0.000538672
manual_halo,16,4x4,32770,8194,8194,2050,108,0.000542800
manual_halo,16,4x4,32770,8194,8194,2050,109,0.000531760
manual_halo,16,4x4,32770,8194,8194,2050,110,0.001192508
manual_halo,16,4x4,32770,8194,8194,2050,111,0.000542607
manual_halo,16,4x4,32770,8194,8194,2050,112,0.000543504
manual_halo,16,4x4,32770,8194,8194,2050,113,0.000545520
manual_halo,16,4x4,32770,8194,8194,2050,114,0.000547728
manual_halo,16,4x4,32770,8194,8194,2050,115,0.001227419
manual_halo,16,4x4,32770,8194,8194,2050,116,0.000536080
manual_halo,16,4x4,32770,8194,8194,2050,117,0.000532593
manual_halo,16,4x4,32770,8194,8194,2050,118,0.000541552
manual_halo,16,4x4,32770,8194,8194,2050,119,0.000528752
manual_halo,16,4x4,32770,8194,8194,2050,120,0.000564367
manual_halo,16,4x4,32770,8194,8194,2050,121,0.000530160
manual_halo,16,4x4,32770,8194,8194,2050,122,0.000530096
manual_halo,16,4x4,32770,8194,8194,2050,123,0.000533007
manual_halo,16,4x4,32770,8194,8194,2050,124,0.000545680
manual_halo,16,4x4,32770,8194,8194,2050,125,0.000537712
manual_halo,16,4x4,32770,8194,8194,2050,126,0.000535120
manual_halo,16,4x4,32770,8194,8194,2050,127,0.000557935
manual_halo,16,4x4,32770,8194,8194,2050,128,0.000533488
manual_halo,16,4x4,32770,8194,8194,2050,129,0.000523600
manual_halo,16,4x4,32770,8194,8194,2050,130,0.001180029
manual_halo,16,4x4,32770,8194,8194,2050,131,0.000541680
manual_halo,16,4x4,32770,8194,8194,2050,132,0.000545776
manual_halo,16,4x4,32770,8194,8194,2050,133,0.000532145
manual_halo,16,4x4,32770,8194,8194,2050,134,0.000536815
manual_halo,16,4x4,32770,8194,8194,2050,135,0.000535248
manual_halo,16,4x4,32770,8194,8194,2050,136,0.000536208
manual_halo,16,4x4,32770,8194,8194,2050,137,0.000533072
manual_halo,16,4x4,32770,8194,8194,2050,138,0.000539632
manual_halo,16,4x4,32770,8194,8194,2050,139,0.000520272
manual_halo,16,4x4,32770,8194,8194,2050,140,0.000530896
manual_halo,16,4x4,32770,8194,8194,2050,141,0.000535600
manual_halo,16,4x4,32770,8194,8194,2050,142,0.001171742
manual_halo,16,4x4,32770,8194,8194,2050,143,0.000543919
manual_halo,16,4x4,32770,8194,8194,2050,144,0.000526641
manual_halo,16,4x4,32770,8194,8194,2050,145,0.000529489
manual_halo,16,4x4,32770,8194,8194,2050,146,0.000534897
manual_halo,16,4x4,32770,8194,8194,2050,147,0.000549360
manual_halo,16,4x4,32770,8194,8194,2050,148,0.000532368
manual_halo,16,4x4,32770,8194,8194,2050,149,0.000551472
manual_halo,16,4x4,32770,8194,8194,2050,150,0.000538768
manual_halo,16,4x4,32770,8194,8194,2050,151,0.000537808
manual_halo,16,4x4,32770,8194,8194,2050,152,0.000565455
manual_halo,16,4x4,32770,8194,8194,2050,153,0.000536016
manual_halo,16,4x4,32770,8194,8194,2050,154,0.000543600
manual_halo,16,4x4,32770,8194,8194,2050,155,0.000532848
manual_halo,16,4x4,32770,8194,8194,2050,156,0.000542000
manual_halo,16,4x4,32770,8194,8194,2050,157,0.000553936
manual_halo,16,4x4,32770,8194,8194,2050,158,0.000521360
manual_halo,16,4x4,32770,8194,8194,2050,159,0.000540623
manual_halo,16,4x4,32770,8194,8194,2050,160,0.000527408
manual_halo,16,4x4,32770,8194,8194,2050,161,0.000546576
manual_halo,16,4x4,32770,8194,8194,2050,162,0.000538032
manual_halo,16,4x4,32770,8194,8194,2050,163,0.000531664
manual_halo,16,4x4,32770,8194,8194,2050,164,0.000541775
manual_halo,16,4x4,32770,8194,8194,2050,165,0.000888931
manual_halo,16,4x4,32770,8194,8194,2050,166,0.000549296
manual_halo,16,4x4,32770,8194,8194,2050,167,0.000539471
manual_halo,16,4x4,32770,8194,8194,2050,168,0.000562287
manual_halo,16,4x4,32770,8194,8194,2050,169,0.000535952
manual_halo,16,4x4,32770,8194,8194,2050,170,0.000572430
manual_halo,16,4x4,32770,8194,8194,2050,171,0.000543982
manual_halo,16,4x4,32770,8194,8194,2050,172,0.000560719
manual_halo,16,4x4,32770,8194,8194,2050,173,0.000562223
manual_halo,16,4x4,32770,8194,8194,2050,174,0.000537968
manual_halo,16,4x4,32770,8194,8194,2050,175,0.000544303
manual_halo,16,4x4,32770,8194,8194,2050,176,0.000540816
manual_halo,16,4x4,32770,8194,8194,2050,177,0.000541936
manual_halo,16,4x4,32770,8194,8194,2050,178,0.001205724
manual_halo,16,4x4,32770,8194,8194,2050,179,0.000560655
manual_halo,16,4x4,32770,8194,8194,2050,180,0.000535312
manual_halo,16,4x4,32770,8194,8194,2050,181,0.000554863
manual_halo,16,4x4,32770,8194,8194,2050,182,0.000540591
manual_halo,16,4x4,32770,8194,8194,2050,183,0.000540655
manual_halo,16,4x4,32770,8194,8194,2050,184,0.000568527
manual_halo,16,4x4,32770,8194,8194,2050,185,0.000531728
manual_halo,16,4x4,32770,8194,8194,2050,186,0.000542671
manual_halo,16,4x4,32770,8194,8194,2050,187,0.000544976
manual_halo,16,4x4,32770,8194,8194,2050,188,0.000548400
manual_halo,16,4x4,32770,8194,8194,2050,189,0.000540495
manual_halo,16,4x4,32770,8194,8194,2050,190,0.000559695
manual_halo,16,4x4,32770,8194,8194,2050,191,0.000556719
manual_halo,16,4x4,32770,8194,8194,2050,192,0.000534350
manual_halo,16,4x4,32770,8194,8194,2050,193,0.000543280
manual_halo,16,4x4,32770,8194,8194,2050,194,0.000541391
manual_halo,16,4x4,32770,8194,8194,2050,195,0.000536656
manual_halo,16,4x4,32770,8194,8194,2050,196,0.000528400
manual_halo,16,4x4,32770,8194,8194,2050,197,0.001197245
manual_halo,16,4x4,32770,8194,8194,2050,198,0.000541840
manual_halo,16,4x4,32770,8194,8194,2050,199,0.000539472
manual_halo,16,4x4,32770,8194,8194,2050,200,0.000552591
manual_halo,16,2x8,32770,8194,16386,1026,1,0.000526672
manual_halo,16,2x8,32770,8194,16386,1026,2,0.000508015
manual_halo,16,2x8,32770,8194,16386,1026,3,0.000508336
manual_halo,16,2x8,32770,8194,16386,1026,4,0.000507760
manual_halo,16,2x8,32770,8194,16386,1026,5,0.000488370
manual_halo,16,2x8,32770,8194,16386,1026,6,0.000511825
manual_halo,16,2x8,32770,8194,16386,1026,7,0.000519439
manual_halo,16,2x8,32770,8194,16386,1026,8,0.000531374
manual_halo,16,2x8,32770,8194,16386,1026,9,0.000511857
manual_halo,16,2x8,32770,8194,16386,1026,10,0.000515088
manual_halo,16,2x8,32770,8194,16386,1026,11,0.000498801
manual_halo,16,2x8,32770,8194,16386,1026,12,0.000658378
manual_halo,16,2x8,32770,8194,16386,1026,13,0.000506481
manual_halo,16,2x8,32770,8194,16386,1026,14,0.000511471
manual_halo,16,2x8,32770,8194,16386,1026,15,0.000518063
manual_halo,16,2x8,32770,8194,16386,1026,16,0.000503442
manual_halo,16,2x8,32770,8194,16386,1026,17,0.000501297
manual_halo,16,2x8,32770,8194,16386,1026,18,0.000524303
manual_halo,16,2x8,32770,8194,16386,1026,19,0.000498353
manual_halo,16,2x8,32770,8194,16386,1026,20,0.000514192
manual_halo,16,2x8,32770,8194,16386,1026,21,0.000502512
manual_halo,16,2x8,32770,8194,16386,1026,22,0.000500847
manual_halo,16,2x8,32770,8194,16386,1026,23,0.000484466
manual_halo,16,2x8,32770,8194,16386,1026,24,0.000520624
manual_halo,16,2x8,32770,8194,16386,1026,25,0.000502513
manual_halo,16,2x8,32770,8194,16386,1026,26,0.000490865
manual_halo,16,2x8,32770,8194,16386,1026,27,0.000541552
manual_halo,16,2x8,32770,8194,16386,1026,28,0.000522545
manual_halo,16,2x8,32770,8194,16386,1026,29,0.000509359
manual_halo,16,2x8,32770,8194,16386,1026,30,0.000512752
manual_halo,16,2x8,32770,8194,16386,1026,31,0.000515921
manual_halo,16,2x8,32770,8194,16386,1026,32,0.000498257
manual_halo,16,2x8,32770,8194,16386,1026,33,0.000517969
manual_halo,16,2x8,32770,8194,16386,1026,34,0.000499056
manual_halo,16,2x8,32770,8194,16386,1026,35,0.000476752
manual_halo,16,2x8,32770,8194,16386,1026,36,0.000504305
manual_halo,16,2x8,32770,8194,16386,1026,37,0.000512271
manual_halo,16,2x8,32770,8194,16386,1026,38,0.000495983
manual_halo,16,2x8,32770,8194,16386,1026,39,0.000503791
manual_halo,16,2x8,32770,8194,16386,1026,40,0.000520080
manual_halo,16,2x8,32770,8194,16386,1026,41,0.000511057
manual_halo,16,2x8,32770,8194,16386,1026,42,0.000501521
manual_halo,16,2x8,32770,8194,16386,1026,43,0.000506417
manual_halo,16,2x8,32770,8194,16386,1026,44,0.000506063
manual_halo,16,2x8,32770,8194,16386,1026,45,0.000490161
manual_halo,16,2x8,32770,8194,16386,1026,46,0.000535567
manual_halo,16,2x8,32770,8194,16386,1026,47,0.000521232
manual_halo,16,2x8,32770,8194,16386,1026,48,0.000486256
manual_halo,16,2x8,32770,8194,16386,1026,49,0.000479377
manual_halo,16,2x8,32770,8194,16386,1026,50,0.000516913
manual_halo,16,2x8,32770,8194,16386,1026,51,0.000510737
manual_halo,16,2x8,32770,8194,16386,1026,52,0.000535216
manual_halo,16,2x8,32770,8194,16386,1026,53,0.000495473
manual_halo,16,2x8,32770,8194,16386,1026,54,0.000479312
manual_halo,16,2x8,32770,8194,16386,1026,55,0.000510992
manual_halo,16,2x8,32770,8194,16386,1026,56,0.000514767
manual_halo,16,2x8,32770,8194,16386,1026,57,0.000485169
manual_halo,16,2x8,32770,8194,16386,1026,58,0.000489425
manual_halo,16,2x8,32770,8194,16386,1026,59,0.000498481
manual_halo,16,2x8,32770,8194,16386,1026,60,0.000506320
manual_halo,16,2x8,32770,8194,16386,1026,61,0.000498001
manual_halo,16,2x8,32770,8194,16386,1026,62,0.000503088
manual_halo,16,2x8,32770,8194,16386,1026,63,0.000504303
manual_halo,16,2x8,32770,8194,16386,1026,64,0.000492657
manual_halo,16,2x8,32770,8194,16386,1026,65,0.000486577
manual_halo,16,2x8,32770,8194,16386,1026,66,0.000481904
manual_halo,16,2x8,32770,8194,16386,1026,67,0.000497905
manual_halo,16,2x8,32770,8194,16386,1026,68,0.000506128
manual_halo,16,2x8,32770,8194,16386,1026,69,0.000514672
manual_halo,16,2x8,32770,8194,16386,1026,70,0.000501937
manual_halo,16,2x8,32770,8194,16386,1026,71,0.000511791
manual_halo,16,2x8,32770,8194,16386,1026,72,0.000481554
manual_halo,16,2x8,32770,8194,16386,1026,73,0.000488049
manual_halo,16,2x8,32770,8194,16386,1026,74,0.000483857
manual_halo,16,2x8,32770,8194,16386,1026,75,0.000498545
manual_halo,16,2x8,32770,8194,16386,1026,76,0.000490001
manual_halo,16,2x8,32770,8194,16386,1026,77,0.000475538
manual_halo,16,2x8,32770,8194,16386,1026,78,0.000502641
manual_halo,16,2x8,32770,8194,16386,1026,79,0.000498512
manual_halo,16,2x8,32770,8194,16386,1026,80,0.000482001
manual_halo,16,2x8,32770,8194,16386,1026,81,0.000499248
manual_halo,16,2x8,32770,8194,16386,1026,82,0.000506705
manual_halo,16,2x8,32770,8194,16386,1026,83,0.000497329
manual_halo,16,2x8,32770,8194,16386,1026,84,0.000494449
manual_halo,16,2x8,32770,8194,16386,1026,85,0.000490928
manual_halo,16,2x8,32770,8194,16386,1026,86,0.000512881
manual_halo,16,2x8,32770,8194,16386,1026,87,0.000480850
manual_halo,16,2x8,32770,8194,16386,1026,88,0.000481233
manual_halo,16,2x8,32770,8194,16386,1026,89,0.000483377
manual_halo,16,2x8,32770,8194,16386,1026,90,0.000502704
manual_halo,16,2x8,32770,8194,16386,1026,91,0.000487888
manual_halo,16,2x8,32770,8194,16386,1026,92,0.000542958
manual_halo,16,2x8,32770,8194,16386,1026,93,0.000475377
manual_halo,16,2x8,32770,8194,16386,1026,94,0.000514607
manual_halo,16,2x8,32770,8194,16386,1026,95,0.000488017
manual_halo,16,2x8,32770,8194,16386,1026,96,0.000482450
manual_halo,16,2x8,32770,8194,16386,1026,97,0.000490161
manual_halo,16,2x8,32770,8194,16386,1026,98,0.000484656
manual_halo,16,2x8,32770,8194,16386,1026,99,0.000490737
manual_halo,16,2x8,32770,8194,16386,1026,100,0.000494769
manual_halo,16,2x8,32770,8194,16386,1026,101,0.000502415
manual_halo,16,2x8,32770,8194,16386,1026,102,0.000496113
manual_halo,16,2x8,32770,8194,16386,1026,103,0.000484113
manual_halo,16,2x8,32770,8194,16386,1026,104,0.000473969
manual_halo,16,2x8,32770,8194,16386,1026,105,0.000481106
manual_halo,16,2x8,32770,8194,16386,1026,106,0.000499793
manual_halo,16,2x8,32770,8194,16386,1026,107,0.000497263
manual_halo,16,2x8,32770,8194,16386,1026,108,0.000493359
manual_halo,16,2x8,32770,8194,16386,1026,109,0.000483760
manual_halo,16,2x8,32770,8194,16386,1026,110,0.000518608
manual_halo,16,2x8,32770,8194,16386,1026,111,0.000481938
manual_halo,16,2x8,32770,8194,16386,1026,112,0.000482929
manual_halo,16,2x8,32770,8194,16386,1026,113,0.000494993
manual_halo,16,2x8,32770,8194,16386,1026,114,0.000477136
manual_halo,16,2x8,32770,8194,16386,1026,115,0.000486448
manual_halo,16,2x8,32770,8194,16386,1026,116,0.000503953
manual_halo,16,2x8,32770,8194,16386,1026,117,0.000495954
manual_halo,16,2x8,32770,8194,16386,1026,118,0.000501969
manual_halo,16,2x8,32770,8194,16386,1026,119,0.000476625
manual_halo,16,2x8,32770,8194,16386,1026,120,0.000488529
manual_halo,16,2x8,32770,8194,16386,1026,121,0.000477393
manual_halo,16,2x8,32770,8194,16386,1026,122,0.000483698
manual_halo,16,2x8,32770,8194,16386,1026,123,0.000481072
manual_halo,16,2x8,32770,8194,16386,1026,124,0.000486385
manual_halo,16,2x8,32770,8194,16386,1026,125,0.000510321
manual_halo,16,2x8,32770,8194,16386,1026,126,0.000496081
manual_halo,16,2x8,32770,8194,16386,1026,127,0.000501745
manual_halo,16,2x8,32770,8194,16386,1026,128,0.000491313
manual_halo,16,2x8,32770,8194,16386,1026,129,0.000489713
manual_halo,16,2x8,32770,8194,16386,1026,130,0.000508527
manual_halo,16,2x8,32770,8194,16386,1026,131,0.000481298
manual_halo,16,2x8,32770,8194,16386,1026,132,0.000648428
manual_halo,16,2x8,32770,8194,16386,1026,133,0.000495728
manual_halo,16,2x8,32770,8194,16386,1026,134,0.001615951
manual_halo,16,2x8,32770,8194,16386,1026,135,0.000488337
manual_halo,16,2x8,32770,8194,16386,1026,136,0.000487601
manual_halo,16,2x8,32770,8194,16386,1026,137,0.000477649
manual_halo,16,2x8,32770,8194,16386,1026,138,0.000488689
manual_halo,16,2x8,32770,8194,16386,1026,139,0.000505969
manual_halo,16,2x8,32770,8194,16386,1026,140,0.000501135
manual_halo,16,2x8,32770,8194,16386,1026,141,0.000510095
manual_halo,16,2x8,32770,8194,16386,1026,142,0.000480113
manual_halo,16,2x8,32770,8194,16386,1026,143,0.000478866
manual_halo,16,2x8,32770,8194,16386,1026,144,0.000496369
manual_halo,16,2x8,32770,8194,16386,1026,145,0.000487377
manual_halo,16,2x8,32770,8194,16386,1026,146,0.000475858
manual_halo,16,2x8,32770,8194,16386,1026,147,0.000500913
manual_halo,16,2x8,32770,8194,16386,1026,148,0.000485265
manual_halo,16,2x8,32770,8194,16386,1026,149,0.000500529
manual_halo,16,2x8,32770,8194,16386,1026,150,0.000499697
manual_halo,16,2x8,32770,8194,16386,1026,151,0.000509807
manual_halo,16,2x8,32770,8194,16386,1026,152,0.000488978
manual_halo,16,2x8,32770,8194,16386,1026,153,0.000483920
manual_halo,16,2x8,32770,8194,16386,1026,154,0.000473586
manual_halo,16,2x8,32770,8194,16386,1026,155,0.000484048
manual_halo,16,2x8,32770,8194,16386,1026,156,0.000497232
manual_halo,16,2x8,32770,8194,16386,1026,157,0.000464753
manual_halo,16,2x8,32770,8194,16386,1026,158,0.000491760
manual_halo,16,2x8,32770,8194,16386,1026,159,0.000491025
manual_halo,16,2x8,32770,8194,16386,1026,160,0.000504879
manual_halo,16,2x8,32770,8194,16386,1026,161,0.000473584
manual_halo,16,2x8,32770,8194,16386,1026,162,0.000496015
manual_halo,16,2x8,32770,8194,16386,1026,163,0.000483857
manual_halo,16,2x8,32770,8194,16386,1026,164,0.000490191
manual_halo,16,2x8,32770,8194,16386,1026,165,0.000505457
manual_halo,16,2x8,32770,8194,16386,1026,166,0.000492881
manual_halo,16,2x8,32770,8194,16386,1026,167,0.000478865
manual_halo,16,2x8,32770,8194,16386,1026,168,0.000482736
manual_halo,16,2x8,32770,8194,16386,1026,169,0.000474770
manual_halo,16,2x8,32770,8194,16386,1026,170,0.000491377
manual_halo,16,2x8,32770,8194,16386,1026,171,0.000489170
manual_halo,16,2x8,32770,8194,16386,1026,172,0.000483986
manual_halo,16,2x8,32770,8194,16386,1026,173,0.000491857
manual_halo,16,2x8,32770,8194,16386,1026,174,0.000489105
manual_halo,16,2x8,32770,8194,16386,1026,175,0.000480594
manual_halo,16,2x8,32770,8194,16386,1026,176,0.000476401
manual_halo,16,2x8,32770,8194,16386,1026,177,0.000497937
manual_halo,16,2x8,32770,8194,16386,1026,178,0.000483153
manual_halo,16,2x8,32770,8194,16386,1026,179,0.000481776
manual_halo,16,2x8,32770,8194,16386,1026,180,0.000508047
manual_halo,16,2x8,32770,8194,16386,1026,181,0.000487409
manual_halo,16,2x8,32770,8194,16386,1026,182,0.000493616
manual_halo,16,2x8,32770,8194,16386,1026,183,0.000498673
manual_halo,16,2x8,32770,8194,16386,1026,184,0.000474033
manual_halo,16,2x8,32770,8194,16386,1026,185,0.000492688
manual_halo,16,2x8,32770,8194,16386,1026,186,0.000499313
manual_halo,16,2x8,32770,8194,16386,1026,187,0.000503761
manual_halo,16,2x8,32770,8194,16386,1026,188,0.000500944
manual_halo,16,2x8,32770,8194,16386,1026,189,0.000487377
manual_halo,16,2x8,32770,8194,16386,1026,190,0.000485391
manual_halo,16,2x8,32770,8194,16386,1026,191,0.000494385
manual_halo,16,2x8,32770,8194,16386,1026,192,0.000489617
manual_halo,16,2x8,32770,8194,16386,1026,193,0.000484178
manual_halo,16,2x8,32770,8194,16386,1026,194,0.000493840
manual_halo,16,2x8,32770,8194,16386,1026,195,0.000471314
manual_halo,16,2x8,32770,8194,16386,1026,196,0.000487377
manual_halo,16,2x8,32770,8194,16386,1026,197,0.000498319
manual_halo,16,2x8,32770,8194,16386,1026,198,0.000532431
manual_halo,16,2x8,32770,8194,16386,1026,199,0.000496559
manual_halo,16,2x8,32770,8194,16386,1026,200,0.000487569
manual_halo,16,1x16,32770,8194,32770,514,1,0.000429331
manual_halo,16,1x16,32770,8194,32770,514,2,0.000430962
manual_halo,16,1x16,32770,8194,32770,514,3,0.000421076
manual_halo,16,1x16,32770,8194,32770,514,4,0.000416403
manual_halo,16,1x16,32770,8194,32770,514,5,0.000424787
manual_halo,16,1x16,32770,8194,32770,514,6,0.000424947
manual_halo,16,1x16,32770,8194,32770,514,7,0.000416340
manual_halo,16,1x16,32770,8194,32770,514,8,0.000426770
manual_halo,16,1x16,32770,8194,32770,514,9,0.000417588
manual_halo,16,1x16,32770,8194,32770,514,10,0.000426643
manual_halo,16,1x16,32770,8194,32770,514,11,0.000419698
manual_halo,16,1x16,32770,8194,32770,514,12,0.000416658
manual_halo,16,1x16,32770,8194,32770,514,13,0.000421458
manual_halo,16,1x16,32770,8194,32770,514,14,0.000409268
manual_halo,16,1x16,32770,8194,32770,514,15,0.000415251
manual_halo,16,1x16,32770,8194,32770,514,16,0.000421427
manual_halo,16,1x16,32770,8194,32770,514,17,0.000403284
manual_halo,16,1x16,32770,8194,32770,514,18,0.000416178
manual_halo,16,1x16,32770,8194,32770,514,19,0.000417716
manual_halo,16,1x16,32770,8194,32770,514,20,0.000433075
manual_halo,16,1x16,32770,8194,32770,514,21,0.000417235
manual_halo,16,1x16,32770,8194,32770,514,22,0.000417427
manual_halo,16,1x16,32770,8194,32770,514,23,0.000428467
manual_halo,16,1x16,32770,8194,32770,514,24,0.000419666
manual_halo,16,1x16,32770,8194,32770,514,25,0.000422260
manual_halo,16,1x16,32770,8194,32770,514,26,0.000424339
manual_halo,16,1x16,32770,8194,32770,514,27,0.000425202
manual_halo,16,1x16,32770,8194,32770,514,28,0.000422387
manual_halo,16,1x16,32770,8194,32770,514,29,0.000428787
manual_halo,16,1x16,32770,8194,32770,514,30,0.000452913
manual_halo,16,1x16,32770,8194,32770,514,31,0.000423538
manual_halo,16,1x16,32770,8194,32770,514,32,0.000411955
manual_halo,16,1x16,32770,8194,32770,514,33,0.000429011
manual_halo,16,1x16,32770,8194,32770,514,34,0.000405620
manual_halo,16,1x16,32770,8194,32770,514,35,0.000419380
manual_halo,16,1x16,32770,8194,32770,514,36,0.000392884
manual_halo,16,1x16,32770,8194,32770,514,37,0.000428147
manual_halo,16,1x16,32770,8194,32770,514,38,0.000410546
manual_halo,16,1x16,32770,8194,32770,514,39,0.000413587
manual_halo,16,1x16,32770,8194,32770,514,40,0.000417876
manual_halo,16,1x16,32770,8194,32770,514,41,0.000425811
manual_halo,16,1x16,32770,8194,32770,514,42,0.000412244
manual_halo,16,1x16,32770,8194,32770,514,43,0.000414482
manual_halo,16,1x16,32770,8194,32770,514,44,0.000437010
manual_halo,16,1x16,32770,8194,32770,514,45,0.000416275
manual_halo,16,1x16,32770,8194,32770,514,46,0.000413076
manual_halo,16,1x16,32770,8194,32770,514,47,0.000406452
manual_halo,16,1x16,32770,8194,32770,514,48,0.000418996
manual_halo,16,1x16,32770,8194,32770,514,49,0.000409332
manual_halo,16,1x16,32770,8194,32770,514,50,0.000432657
manual_halo,16,1x16,32770,8194,32770,514,51,0.000407156
manual_halo,16,1x16,32770,8194,32770,514,52,0.000415635
manual_halo,16,1x16,32770,8194,32770,514,53,0.000419346
manual_halo,16,1x16,32770,8194,32770,514,54,0.000411379
manual_halo,16,1x16,32770,8194,32770,514,55,0.000383412
manual_halo,16,1x16,32770,8194,32770,514,56,0.000430835
manual_halo,16,1x16,32770,8194,32770,514,57,0.000409202
manual_halo,16,1x16,32770,8194,32770,514,58,0.000414899
manual_halo,16,1x16,32770,8194,32770,514,59,0.000433586
manual_halo,16,1x16,32770,8194,32770,514,60,0.000409171
manual_halo,16,1x16,32770,8194,32770,514,61,0.000396660
manual_halo,16,1x16,32770,8194,32770,514,62,0.000414323
manual_halo,16,1x16,32770,8194,32770,514,63,0.000421139
manual_halo,16,1x16,32770,8194,32770,514,64,0.000411859
manual_halo,16,1x16,32770,8194,32770,514,65,0.000413364
manual_halo,16,1x16,32770,8194,32770,514,66,0.000416020
manual_halo,16,1x16,32770,8194,32770,514,67,0.000408148
manual_halo,16,1x16,32770,8194,32770,514,68,0.000397140
manual_halo,16,1x16,32770,8194,32770,514,69,0.000427539
manual_halo,16,1x16,32770,8194,32770,514,70,0.000417427
manual_halo,16,1x16,32770,8194,32770,514,71,0.000413043
manual_halo,16,1x16,32770,8194,32770,514,72,0.000399316
